t	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6
171	0.502559449	-1.566473188	-6.475114096	7.08756762	-9.322303849	5.690514842	-2.425164095	-1.439937075	-0.293958571	0.392905837	-0.709147734	0.858713256
172	0.311524679	-1.486696116	-6.260594699	6.75833212	-9.096660764	6.005267286	-2.181738911	-2.071389168	0.576481679	0.242434161	-0.466526582	0.810480076
173	0.412223935	-1.666081348	-6.81230547	6.714345807	-9.147275705	5.391995755	-2.248574741	-1.845473078	0.140517914	0.295423085	-0.604438008	0.73548788
174	0.242263267	-1.272114394	-6.876083904	7.196626822	-9.077309936	5.59091125	-2.285266255	-1.540022611	0.932792987	0.246237083	-0.605513006	0.884578504
175	0.468521665	-1.442668999	-6.923991564	6.942023779	-9.183139564	5.717518983	-2.431791224	-1.565856178	-0.134774285	1.180299349	-0.623879522	0.078609268
176	0.195319684	-1.411928433	-6.455092235	7.255650682	-9.067146979	5.963430256	-2.528682582	-1.652474248	0.828080722	0.24121192	-0.534817472	0.218640043
177	0.440931715	-1.504908259	-6.71391092	6.983773851	-9.231213396	6.118069515	-2.459827106	-2.199203185	0.795439507	0.084983431	-0.821277174	0.98221197
178	0.538478696	-1.353855439	-7.065246084	7.814000132	-9.151093786	6.102921337	-2.379721201	-2.349818092	-0.102601685	1.290280526	-0.380017101	0.275081689
179	0.340075437	-1.574759756	-7.263595118	7.540415844	-9.109979942	5.849541108	-2.670143436	-2.296661071	0.284053835	0.144599814	-0.599156008	1.144466727
180	0.799895893	-1.560070382	-6.792535467	7.803129726	-9.021517084	6.186757557	-2.653411989	-2.351920019	0.63966383	0.16819785	-0.512082161	0.941487882
181	0.629140013	-1.474017907	-7.982350836	7.64543799	-8.991050417	6.189215369	-2.527491179	-2.258477285	0.825385125	-0.172677792	0.372516496	-0.258672223
182	0.820383561	-1.363296187	-7.174617868	7.62771165	-9.315530129	5.996521533	-2.449380202	-2.041062253	0.461001745	0.169877004	-0.830757984	0.696851056
183	0.726654887	-1.755234994	-7.043530163	7.479227374	-9.303119306	6.273034283	-2.679395068	-2.710472352	0.477532079	-0.176990666	0.308432434	-0.222385982
184	0.785241191	-1.403934047	-7.817783851	7.691607808	-9.066297007	6.581446385	-2.658968365	-1.961903674	0.885755199	0.116536647	-1.039669266	0.615988311
185	0.636325397	-1.322208135	-7.833703803	7.893808994	-8.9573886	6.825544338	-2.450098146	-2.11466025	1.052946929	0.152396329	-0.885312856	1.414307421
186	0.763633871	-1.696450538	-7.481364632	8.006140505	-8.759614935	6.284856258	-2.59447496	-2.14054096	0.184045996	0.338516782	-0.892767166	1.134617876
187	0.745306924	-1.356515244	-7.967820633	8.131936907	-9.088072059	6.751835275	-2.489115302	-2.193753843	0.210253787	-0.089099934	-0.705145465	1.414459888
188	0.347558298	-1.665023319	-8.036431079	8.266526171	-8.719287114	6.909936965	-2.415421577	-2.479815789	0.381767264	0.18035539	-0.897432586	1.152436299
189	0.587905217	-1.545047603	-7.169406052	7.953108993	-8.823523244	6.471775393	-2.612550469	-2.97870814	0.929209537	0.123044665	-0.817058756	0.911157888
190	0.759178138	-1.457354913	-7.154358572	8.492372063	-9.037493911	6.67225031	-2.681150862	-2.867977606	0.844974433	0.159666691	-0.937844631	0.802158725
191	0.793831367	-1.563588183	-8.033036004	8.161027235	-9.120769886	6.828188372	-2.473829857	-2.448425613	-0.252929233	0.80329422	-0.763272347	0.650910393
192	0.144908799	-1.818645088	-8.521598648	7.939950828	-9.180888973	7.16701701	-2.531626205	-2.848998405	0.537116376	0.224242871	-1.063478123	0.485191789
193	0.426550067	-1.503818389	-7.673108705	8.336933413	-9.085138073	6.934664507	-2.682190315	-3.164138478	0.454173158	0.245042783	-0.871306633	1.199697467
194	-0.019465745	-0.329169085	-8.455933433	8.544460925	-8.966154557	6.972554467	-2.29948133	-2.766834712	-0.067711088	1.255465641	-0.918553582	0.589186437
195	0.200370154	-1.501004116	-7.781933113	8.057067168	-9.152601821	7.003007294	-2.382622753	-3.039855352	0.731493543	0.252316561	-0.7126418	0.760262956
196	0.09695263	-1.298226159	-8.574764638	8.169149033	-8.897751045	7.173023009	-2.957806236	-3.169705796	0.412266378	-0.09035822	0.152796403	0.071050876
197	0.169002907	-1.585395685	-8.353967302	8.337108632	-9.0936677	6.671123612	-2.988904121	-3.01974646	0.434505874	0.226113634	-1.181769419	0.822086992
198	0.336486475	-1.423993801	-8.013037702	8.856782215	-8.674815193	6.968327053	-2.742555653	-2.942561445	0.671568505	0.003986204	-1.070367273	0.317159928
199	0.506273134	-1.745071579	-7.866470794	8.574416773	-8.975724811	7.25701225	-2.892450444	-2.865659234	0.498707978	-0.011189502	0.274175828	-0.182477692
200	0.249498633	-1.696841838	-8.921158345	8.403322636	-8.856910851	7.420398461	-2.79984223	-2.54227614	-0.056146597	0.627054127	-1.07519277	1.401578489
201	0.257580081	-1.58414303	-9.169044192	8.789795572	-8.775870598	6.710777507	-2.851135165	-2.306655448	0.453155609	0.013866064	-1.046479546	0.83517005
202	0.126085466	-1.522459359	-8.959035647	8.599545053	-8.645889872	7.095909295	-2.719892993	-2.914342715	0.938121023	0.10727146	-0.942833806	1.186965004
203	0.408511702	-1.53815452	-8.183472197	8.832872339	-8.66378488	7.374810763	-2.978808228	-3.123747211	0.382130508	-0.177529184	0.243803155	0.036059424
204	0.357497989	-1.730728223	-9.124430024	9.038704278	-8.526412482	7.174492644	-2.660444237	-2.874442816	0.911617107	0.023923038	-1.367333279	0.922594958
205	0.282905388	-1.51617465	-8.856424461	8.896885213	-8.437385785	7.6448129	-2.937193832	-3.113094248	0.613326876	-0.037813465	-0.221612258	0.986592762
206	0.446418638	-1.271671425	-9.124998273	8.783327373	-8.498187085	6.974395599	-2.644654918	-2.910303964	0.497612411	-0.094099687	-1.077028056	1.12461423
207	0.471648921	-1.488064393	-9.458037779	8.992453603	-8.583017353	7.471824031	-2.937493458	-2.913946248	0.397654478	-0.121201888	-1.073617574	0.340461447
208	0.655659152	-1.659174732	-9.089541503	9.129659729	-8.425014841	7.362086123	-2.546370719	-2.616593624	0.522118671	-0.264953199	-0.114820774	1.166043026
209	0.30411092	-1.396335399	-8.458257721	9.250836838	-8.288309245	7.720394988	-2.839981624	-3.249103711	0.252454102	0.102152995	-1.357609467	0.936119892
210	0.283485261	-1.578371183	-9.24899667	9.180470772	-8.217085104	7.364956965	-2.892134713	-2.895712195	0.451380495	0.044301405	-1.221720427	0.539471032
211	0.662056191	-1.548565933	-9.103451001	9.297276348	-8.495235308	7.111174708	-2.874107148	-2.974386051	0.530780408	-0.036776722	-0.859827502	0.432196479
212	0.22234445	-1.413739244	-9.480594314	8.932496341	-8.234629755	7.583952659	-2.927064283	-3.519244246	0.122216473	-0.338323416	-1.01220003	0.413901452
213	0.977015691	-1.324244068	-9.027449066	9.396079006	-8.060442638	7.684979647	-2.862564774	-3.124312056	0.851582894	-0.036311352	-0.283610782	1.405318995
214	0.989809281	-1.287459684	-9.687587965	8.771399743	-8.114863919	7.583374485	-2.898687006	-3.754835174	-0.108925019	0.010544849	-1.169159179	0.83336358
215	0.776363147	-1.479026211	-9.814207223	9.159687534	-8.367465292	7.690469761	-3.002364787	-3.641714194	0.135369492	0.042273279	-1.228956653	0.753462743
216	-0.053198181	-0.460904044	-9.019073268	9.184358818	-8.074539797	8.067002585	-2.842375587	-3.785078006	-0.070995397	0.491842959	-1.179967626	0.400642184
217	-0.126584295	-1.140452064	-9.366744958	9.346852917	-8.087982784	7.242796679	-2.867883408	-3.295695307	0.113911066	0.113178803	-1.242038888	1.697631651
218	0.00685107	-1.117246553	-9.134712214	9.216617489	-8.210371773	7.459684016	-3.032595849	-3.867618376	0.372254793	-0.173091865	-1.444080281	1.650246997
219	0.015543687	-1.212037801	-10.25114311	9.358238778	-7.94241943	7.866835054	-2.988900542	-4.320348378	0.207877963	0.117221093	-1.555072999	0.82220435
220	0.205820722	-1.200306665	-10.0823109	9.077377057	-7.976719297	7.655433854	-2.788922544	-4.158700966	0.064061213	0.059361948	-1.40339851	1.062034656
221	0.131005766	-1.059160423	-10.5726317	9.258313831	-7.741667476	7.301961076	-3.117383148	-3.494079459	-0.076690723	0.005197046	-1.579816014	1.05775366
222	0.112844041	-1.134373155	-10.24186675	9.354847908	-8.056365386	7.625459328	-3.211605823	-3.598017401	0.760143747	-0.183600749	-0.672425595	0.814291851
223	0.164254951	-1.095330492	-9.945812998	9.612077716	-7.751611365	7.742867177	-3.225504202	-4.317617726	0.584465505	-0.043332666	-0.7683696	0.860008791
224	0.138103506	-1.191065863	-9.932405275	9.58072807	-7.893674875	7.854264083	-3.056575758	-3.875288514	0.381992702	-0.055885933	-0.243205762	1.851665521
225	-0.0750062	-0.737975665	-9.786510579	9.335471827	-7.719990689	7.972254524	-3.191240555	-3.462201438	0.387838181	0.168386577	-1.80860398	0.825846491
226	0.084440151	-0.873029832	-10.84378407	9.40893831	-7.894782341	7.864416681	-3.058237467	-3.859950471	-0.085672228	0.916499337	-1.827137546	1.320346729
227	0.292939615	-1.271239664	-10.81803699	9.453249777	-7.707258682	8.173890289	-3.283658227	-3.474240323	-0.017551162	0.56221973	-1.76957602	1.120818277
228	0.272055073	-0.97744222	-10.15403498	9.393950929	-7.454671595	7.851244803	-3.303885296	-3.521716056	-0.18478238	0.649465721	-1.635794513	1.086118048
229	0.017965661	-1.061997262	-10.68991433	9.364252613	-7.448825216	7.68153069	-3.214635205	-3.981286096	0.34098286	-0.516350551	-0.576651421	1.7432407
230	0.480705667	-1.070519269	-10.61534856	9.443935378	-7.38891232	8.414187318	-3.395732303	-3.577100477	0.728697156	-0.121177487	-0.664775544	1.064917007
231	0.337352632	-1.05972512	-10.50034417	9.574894922	-7.474316814	7.877899747	-3.272136238	-4.459638565	0.797554704	-0.236977423	-0.539253551	0.854216162
232	0.158971509	-1.107183683	-10.12596404	9.875309965	-7.733900263	8.190305038	-3.570246189	-3.522064677	0.081588643	-0.71453354	-0.799353643	0.729111002
233	-0.264923756	0.112274931	-11.54379814	9.87604794	-7.473599625	7.797213299	-3.594220339	-3.975028366	-0.039176826	0.565859825	-1.722362252	0.707485421
234	0.210732734	-1.116862448	-11.22039479	9.46090408	-7.494548629	7.928719062	-3.517119272	-3.882776607	0.567796554	-0.629353794	-1.379999404	1.2902119
235	0.548761134	-1.277372324	-10.44292644	9.698657314	-7.433058647	8.324507715	-3.342028263	-4.487104899	0.868152666	-0.519923936	-1.065109026	1.668928716
236	1.341346729	-1.000585414	-10.56296195	9.421386394	-7.156937802	8.578862269	-3.293048525	-4.033562631	0.57521694	-0.578480349	-0.758970624	1.840224324
237	0.524634406	-1.232519551	-11.1459571	9.793130911	-7.235696163	8.770813976	-3.354317369	-4.741299261	0.839903692	-0.710951024	-1.018881828	0.75551589
238	0.83039394	-1.031807576	-11.06181867	9.551154006	-7.337954848	8.61271134	-3.333446506	-4.204940474	0.232530175	-0.299698541	-1.017289348	1.5207701
239	0.436723789	-1.021626904	-10.74493738	9.804812342	-7.242309193	8.443860917	-3.2862948	-4.503019885	0.200742358	-0.802059815	-1.375058861	1.695122892
240	-0.315090225	0.155073045	-12.42696996	9.51817499	-7.431883072	8.596378218	-3.53396238	-4.44935571	-0.229100514	0.266627826	-2.108159147	1.637150064
241	-0.461230569	-0.011643193	-11.87381522	9.590282534	-6.949804008	8.464969912	-3.342942198	-3.978729081	-0.058409205	-0.067057507	-0.986956608	1.522314976
242	-0.6083184	0.445450438	-12.21469684	9.58168389	-7.219382339	8.076108253	-3.53510702	-4.618147973	0.697670052	-0.474875397	-1.45894903	0.852976202
243	-0.56007972	-0.131981693	-10.93800055	9.937033788	-7.072361183	8.130016575	-3.366277848	-4.179602548	0.453913449	-0.665097328	-1.402020487	0.644464146
244	-0.610497175	-0.28189313	-11.8961074	9.423819954	-7.126060198	8.076073302	-3.383415399	-4.847256465	0.449293918	-0.703810206	-0.978826945	1.713264797
245	-0.514426313	0.326427284	-11.92296183	9.926392668	-7.448236368	8.085401015	-3.526851614	-4.524452754	0.49323785	-0.364120292	-0.782874134	1.372550836
246	-0.545184902	-0.344003274	-11.51631174	9.712681656	-7.173156039	8.813262801	-3.418119359	-4.18131079	0.808973542	-0.566202157	-1.159914756	0.378817082
247	-0.669060378	0.256111147	-12.21609874	9.758917283	-7.436870111	8.243075509	-3.369192491	-4.508790571	0.080288493	-0.511460666	-1.035361914	1.595976587
248	-0.615380444	0.43301026	-12.14517437	9.711211306	-7.27918181	8.621623593	-3.44832828	-4.420895907	-0.089315173	-0.304541325	-1.210090519	0.999697316
249	-0.607742316	0.326111506	-11.94508787	9.660761269	-7.437121363	8.045716447	-3.468445562	-3.883952969	0.924868151	-0.672396748	-0.838602719	1.118102079
250	-0.482408962	-0.195316513	-11.81869932	9.612294028	-7.325018702	7.989419251	-3.413449424	-4.303583238	-0.008154792	0.480174854	-2.138040665	1.236518269
251	-0.403197587	-0.244183431	-11.15751195	9.669119716	-7.378686828	8.32241273	-3.38465781	-4.506407856	0.258312552	-0.663834831	-1.621388343	0.993823687
252	-0.404224248	-0.009643839	-11.81714773	9.487609581	-7.003655327	8.195647575	-3.469727878	-4.67132979	0.160369531	-0.698019662	-0.856858445	0.934490216
253	-0.553685194	-0.560966611	-11.20942588	9.40044891	-7.242561179	8.473955653	-3.224817909	-4.636746431	0.671420748	-0.769439848	-1.504381189	1.52674521
254	-0.25825305	-0.23068813	-11.31860264	9.74283849	-7.477831954	8.468602759	-3.540919192	-4.454451513	-0.044316324	0.077789769	-1.852631687	1.442650227
255	-0.282378696	0.348749479	-12.17456425	9.921685443	-7.308611546	8.371276157	-3.596033381	-4.322621526	0.039329077	-0.433335795	-1.200866653	1.68445582
256	-0.679088281	0.123748612	-12.00481259	9.607710725	-7.143007004	7.935092086	-3.521810409	-4.205496752	0.22943609	-0.792461245	-1.537914096	1.474889333
